input,language,decidability,target_expert,allowed_experts,difficulty,group_id,source_type,source_id,record_type,ko_node_ids,ood_flag,boundary_flag,quality_status,notes
"ما موضوع «نظرية الأعداد التحليلية» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of arithmetic questions using analytic functions, complex analysis, asymptotic methods, and estimates.)",mixed,decisive,O_subject_ontology,,hard,math.algebra.number-theory.analytic-number-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.algebra.number-theory.analytic-number-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.analytic-number-theory; lens=O; owner_approved_2026-09-05
عند دراسة «نظرية الأعداد التحليلية»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.algebra.number-theory.analytic-number-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.algebra.number-theory.analytic-number-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.analytic-number-theory; lens=E; owner_approved_2026-09-05
كيف يرتبط «نظرية الأعداد التحليلية» بموضوعه الأب «نظرية الأعداد»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.algebra.number-theory.analytic-number-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.algebra.number-theory.analytic-number-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.analytic-number-theory; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «نظرية الأعداد التحليلية»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.algebra.number-theory.analytic-number-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.algebra.number-theory.analytic-number-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.analytic-number-theory; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «نظرية الأعداد التحليلية» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.algebra.number-theory.analytic-number-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.algebra.number-theory.analytic-number-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.analytic-number-theory; lens=A; owner_approved_2026-09-05
كيف تطورت «نظرية الأعداد التحليلية» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.algebra.number-theory.analytic-number-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.algebra.number-theory.analytic-number-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.analytic-number-theory; lens=T; owner_approved_2026-09-05
ما أثر «نظرية الأعداد التحليلية» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.algebra.number-theory.analytic-number-theory,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.algebra.number-theory.analytic-number-theory,false,false,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.analytic-number-theory; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «نظرية الأعداد التحليلية»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Require an arithmetic target such as primes or L-functions; otherwise route to the relevant Analysis leaf.),mixed,decisive,R_structure_relations,,hard,math.algebra.number-theory.analytic-number-theory,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.algebra.number-theory.analytic-number-theory,false,true,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.analytic-number-theory; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «المعادلات الديوفانتية» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of polynomial or related equations whose solutions are sought in integers, rational numbers, or other arithmetic domains.)",mixed,decisive,O_subject_ontology,,hard,math.algebra.number-theory.diophantine-equations,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.algebra.number-theory.diophantine-equations,false,false,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.diophantine-equations; lens=O; owner_approved_2026-09-05
عند دراسة «المعادلات الديوفانتية»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.algebra.number-theory.diophantine-equations,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.algebra.number-theory.diophantine-equations,false,false,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.diophantine-equations; lens=E; owner_approved_2026-09-05
كيف يرتبط «المعادلات الديوفانتية» بموضوعه الأب «نظرية الأعداد»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.algebra.number-theory.diophantine-equations,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.algebra.number-theory.diophantine-equations,false,false,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.diophantine-equations; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «المعادلات الديوفانتية»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.algebra.number-theory.diophantine-equations,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.algebra.number-theory.diophantine-equations,false,false,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.diophantine-equations; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «المعادلات الديوفانتية» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.algebra.number-theory.diophantine-equations,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.algebra.number-theory.diophantine-equations,false,false,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.diophantine-equations; lens=A; owner_approved_2026-09-05
كيف تطورت «المعادلات الديوفانتية» تاريخيًا؟ وما المشكلات التي أحدثت ولادتها وأبرز المحطات في تطورها؟,ar,decisive,T_time_evolution,,hard,math.algebra.number-theory.diophantine-equations,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.algebra.number-theory.diophantine-equations,false,false,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.diophantine-equations; lens=T; owner_approved_2026-09-05
ما أثر «المعادلات الديوفانتية» على الإنسان وأصحاب المصلحة؟ وأين تظهر تطبيقاته العملية في الحياة والصناعة؟,ar,decisive,H_human_value_context,,hard,math.algebra.number-theory.diophantine-equations,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.algebra.number-theory.diophantine-equations,false,false,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.diophantine-equations; lens=H; owner_approved_2026-09-05
من الأخطاء الشائعة عند دراسة «المعادلات الديوفانتية»: ما الفروق الدقيقة التي يخلط فيها المتعلمون بينه وبين المفاهيم المجاورة؟ (Require an arithmetic domain for solutions; exclude ordinary real or complex root finding.),mixed,decisive,R_structure_relations,,hard,math.algebra.number-theory.diophantine-equations,curriculum_generated,src-ko-curriculum-v0.1,misconception_check,ko.math.v0.1.math.algebra.number-theory.diophantine-equations,false,true,approved,curriculum_generated from ko.math.v0.1.math.algebra.number-theory.diophantine-equations; lens=R; boundary_test; owner_approved_2026-09-05
"ما موضوع «التفاضل» وما الكيانات والمفاهيم الأساسية التي يتناولها؟ (The study of rates of change, derivatives, local approximation, extrema, and differential behavior of functions.)",mixed,decisive,O_subject_ontology,,hard,math.analysis.calculus.differential-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.differential-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.differential-calculus; lens=O; owner_approved_2026-09-05
عند دراسة «التفاضل»: ما المراجع والأدلة الأساسية التي يستند إليها هذا الموضوع، وكيف نقيّم قوة كل دليل؟,ar,decisive,E_source_evidence,,hard,math.analysis.calculus.differential-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.differential-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.differential-calculus; lens=E; owner_approved_2026-09-05
كيف يرتبط «التفاضل» بموضوعه الأب «حساب التفاضل والتكامل»؟ وما المفاهيم المجاورة التي تندرج معه تحت التخصص نفسه وما الحدود الفاصلة بينها؟,ar,decisive,R_structure_relations,,hard,math.analysis.calculus.differential-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.differential-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.differential-calculus; lens=R; owner_approved_2026-09-05
ما معايير صحة المناهج والبراهين المستخدمة في «التفاضل»؟ وكيف نتحقق من صحة نتيجة قبل قبولها في هذا المجال؟,ar,decisive,M_method_validation,,hard,math.analysis.calculus.differential-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.differential-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.differential-calculus; lens=M; owner_approved_2026-09-05
كيف نطبق مفاهيم «التفاضل» في مسألة عملية؟ اشرح خطوات الحل بمثال متدرج.,ar,decisive,A_function_application,,hard,math.analysis.calculus.differential-calculus,curriculum_generated,src-ko-curriculum-v0.1,question_answer,ko.math.v0.1.math.analysis.calculus.differential-calculus,false,false,approved,curriculum_generated from ko.math.v0.1.math.analysis.calculus.differential-calculus; lens=A; owner_approved_2026-09-05
